accuracy,brier_score,calibration_error,competition_weight_profile,fold,home_advantage,inactivity_regression,k_base,log_loss,margin_of_victory,matches,method,ranked_probability_score
0.5416666666666666,0.6158342176333663,0.1283031183080446,compressed,euro_2024,75.0,off,20.0,1.0395024376408284,off,48,multinomial_logistic,0.2012783721653099
0.6785714285714286,0.4428866857821542,0.10403481249454549,compressed,copa_america_2024,75.0,off,20.0,0.778054503658578,off,28,multinomial_logistic,0.1519087759977298
0.5833333333333334,0.5770821154123811,0.11723027378095004,compressed,world_cup_2018,75.0,two_years_10pct,20.0,0.9663714882472877,off,60,elo_simple,0.221765100919309
0.5423728813559322,0.5990885387965931,0.07800236460220371,compressed,world_cup_2022,75.0,two_years_10pct,20.0,1.0208988788948643,off,59,elo_simple,0.22757803286062112
0.5416666666666666,0.6074113153915839,0.08811165352772114,compressed,euro_2024,75.0,two_years_10pct,20.0,1.0223162947120261,off,48,elo_simple,0.1981843667567672
0.6785714285714286,0.474846453262406,0.13088675173274678,compressed,copa_america_2024,75.0,two_years_10pct,20.0,0.8296241140896944,off,28,elo_simple,0.16300782352429685
0.6,0.5797941335990304,0.0880669480992582,compressed,world_cup_2018,75.0,two_years_10pct,20.0,0.9712169692859306,off,60,ordinal_logistic,0.2231781650148955
0.5423728813559322,0.5987830432347488,0.06877918530328274,compressed,world_cup_2022,75.0,two_years_10pct,20.0,1.0160478151367056,off,59,ordinal_logistic,0.23032515863157907
0.5416666666666666,0.6173772797730052,0.15023052505621828,compressed,euro_2024,75.0,two_years_10pct,20.0,1.038275446672816,off,48,ordinal_logistic,0.20160568218283462
0.6785714285714286,0.44126148224064704,0.10742862089737741,compressed,copa_america_2024,75.0,two_years_10pct,20.0,0.7754457113964561,off,28,ordinal_logistic,0.1521457426578852
0.6,0.5788680527447646,0.09336270289023181,compressed,world_cup_2018,75.0,two_years_10pct,20.0,0.9691544227678782,off,60,multinomial_logistic,0.22301413985980328
0.5423728813559322,0.6006333010136257,0.075416612554985,compressed,world_cup_2022,75.0,two_years_10pct,20.0,1.0338818978240731,off,59,multinomial_logistic,0.23076586679304542
0.5416666666666666,0.6160476451943607,0.12836735588615464,compressed,euro_2024,75.0,two_years_10pct,20.0,1.0399554353197786,off,48,multinomial_logistic,0.2013376592154843
0.6785714285714286,0.44340108272005024,0.10402729415936708,compressed,copa_america_2024,75.0,two_years_10pct,20.0,0.7787251676618485,off,28,multinomial_logistic,0.15214142615716172
0.5833333333333334,0.5715747652805141,0.132393002982972,compressed,world_cup_2018,75.0,off,20.0,0.95906143592259,modest,60,elo_simple,0.2190114258533755
0.559322033898305,0.6000156149089888,0.07635812497784904,compressed,world_cup_2022,75.0,off,20.0,1.026631910230059,modest,59,elo_simple,0.2280415709168191
0.5416666666666666,0.6051120329836611,0.09134169845909486,compressed,euro_2024,75.0,off,20.0,1.019569673692219,modest,48,elo_simple,0.19703472555280585
0.6785714285714286,0.46965810815886094,0.11027140494231395,compressed,copa_america_2024,75.0,off,20.0,0.8211608875421869,modest,28,elo_simple,0.16041365097252427
0.6,0.5751649029721752,0.10466047148944059,compressed,world_cup_2018,75.0,off,20.0,0.9650884491924221,modest,60,ordinal_logistic,0.2207528850420544
0.559322033898305,0.6015199834420923,0.06655382383740362,compressed,world_cup_2022,75.0,off,20.0,1.0188313090773156,modest,59,ordinal_logistic,0.23169037043903842
0.5208333333333334,0.6146781729264079,0.13054476770871679,compressed,euro_2024,75.0,off,20.0,1.032727568402749,modest,48,ordinal_logistic,0.2004918833688584
0.6785714285714286,0.44150829359805727,0.10673037320086938,compressed,copa_america_2024,75.0,off,20.0,0.777355861838993,modest,28,ordinal_logistic,0.1519937471005141
0.5833333333333334,0.572328544453738,0.09143107326207349,compressed,world_cup_2018,75.0,off,20.0,0.9599969955158129,modest,60,multinomial_logistic,0.21990603303178297
0.559322033898305,0.6038822919215406,0.08151976368075851,compressed,world_cup_2022,75.0,off,20.0,1.0376127322584545,modest,59,multinomial_logistic,0.2323453946295787
0.5416666666666666,0.6133494877773492,0.12019786859557467,compressed,euro_2024,75.0,off,20.0,1.0342148542068028,modest,48,multinomial_logistic,0.20023913043473562
0.6785714285714286,0.44338919868193266,0.1082399131331891,compressed,copa_america_2024,75.0,off,20.0,0.7797631295891083,modest,28,multinomial_logistic,0.15186508426080417
0.5833333333333334,0.5719912059437922,0.13798680850184242,compressed,world_cup_2018,75.0,two_years_10pct,20.0,0.9596330148254162,modest,60,elo_simple,0.21921964618501455
0.559322033898305,0.6004725456330781,0.0765823619044718,compressed,world_cup_2022,75.0,two_years_10pct,20.0,1.0269059247604797,modest,59,elo_simple,0.22827003627886364
0.5416666666666666,0.6050954056081904,0.09410972098214526,compressed,euro_2024,75.0,two_years_10pct,20.0,1.0195353186142697,modest,48,elo_simple,0.1970264118650705
0.7142857142857143,0.4703203960807351,0.10858812106767639,compressed,copa_america_2024,75.0,two_years_10pct,20.0,0.8221083697015438,modest,28,elo_simple,0.16074479493346142
0.6,0.5736432770870536,0.0908541101703395,compressed,world_cup_2018,75.0,two_years_10pct,20.0,0.9624232318653068,modest,60,ordinal_logistic,0.2203530284177275
0.559322033898305,0.6021691904212887,0.0666877988511256,compressed,world_cup_2022,75.0,two_years_10pct,20.0,1.019693860165572,modest,59,ordinal_logistic,0.23196985313509044
0.5208333333333334,0.6149332745115581,0.13192273091599863,compressed,euro_2024,75.0,two_years_10pct,20.0,1.0332056868781567,modest,48,ordinal_logistic,0.2005766118606079
0.6785714285714286,0.44215706542033245,0.1067309627385933,compressed,copa_america_2024,75.0,two_years_10pct,20.0,0.778118708559478,modest,28,ordinal_logistic,0.15229572918190917
0.5833333333333334,0.5728782684873441,0.0914700896762639,compressed,world_cup_2018,75.0,two_years_10pct,20.0,0.960767372282125,modest,60,multinomial_logistic,0.22017936050298603
0.559322033898305,0.6044962729652033,0.08600393917378873,compressed,world_cup_2022,75.0,two_years_10pct,20.0,1.0383083009984777,modest,59,multinomial_logistic,0.2326182777948649
0.5416666666666666,0.6137301535007395,0.12033380828733375,compressed,euro_2024,75.0,two_years_10pct,20.0,1.0350083851005234,modest,48,multinomial_logistic,0.2003454014505921
0.6785714285714286,0.4440677830484467,0.10824178769159358,compressed,copa_america_2024,75.0,two_years_10pct,20.0,0.7806525569319415,modest,28,multinomial_logistic,0.15218732904298485
0.5166666666666667,0.5774557713137887,0.08780869778680356,default,world_cup_2018,50.0,off,25.0,0.9676274914236124,off,60,elo_simple,0.22195192887001286
0.4576271186440678,0.6297746337854137,0.09756342609336661,default,world_cup_2022,50.0,off,25.0,1.0755419560358435,off,59,elo_simple,0.24292108035503146
0.5208333333333334,0.6096598851403351,0.09363036637438893,default,euro_2024,50.0,off,25.0,1.0235127374836555,off,48,elo_simple,0.19930865163114286
0.6785714285714286,0.4476175512631134,0.1271472387597845,default,copa_america_2024,50.0,off,25.0,0.7895951645804642,off,28,elo_simple,0.14939337252465057
0.5333333333333333,0.5807449931418772,0.10020780760465268,default,world_cup_2018,50.0,off,25.0,0.9700205158790355,off,60,ordinal_logistic,0.22451754385778064
0.4745762711864407,0.6362128019716817,0.10126468334878813,default,world_cup_2022,50.0,off,25.0,1.062657204159697,off,59,ordinal_logistic,0.24887133728119898
0.5,0.6182896213396801,0.10223317929670844,default,euro_2024,50.0,off,25.0,1.0357747271591728,off,48,ordinal_logistic,0.2025394504696173
0.6428571428571429,0.4252066986630716,0.10580409510631161,default,copa_america_2024,50.0,off,25.0,0.7551817765455853,off,28,ordinal_logistic,0.1447691156404923
0.55,0.5800968154127004,0.09864484260895294,default,world_cup_2018,50.0,off,25.0,0.9695843246248764,off,60,multinomial_logistic,0.22403494094533666
0.4745762711864407,0.640032680507995,0.09126623799680661,default,world_cup_2022,50.0,off,25.0,1.081787694144865,off,59,multinomial_logistic,0.25033096767292456
0.5,0.6186497506376906,0.11916098181175562,default,euro_2024,50.0,off,25.0,1.0365687947652251,off,48,multinomial_logistic,0.2026131664435348
0.6428571428571429,0.426763519631375,0.11737835193450895,default,copa_america_2024,50.0,off,25.0,0.757387531432479,off,28,multinomial_logistic,0.14449451440972902
0.5166666666666667,0.578017675471317,0.08243643906154269,default,world_cup_2018,50.0,two_years_10pct,25.0,0.9683885251586527,off,60,elo_simple,0.222232880948777
0.4576271186440678,0.6303192794583818,0.09190605575944717,default,world_cup_2022,50.0,two_years_10pct,25.0,1.0759463263047568,off,59,elo_simple,0.24319340319151553
0.5208333333333334,0.6096249831219162,0.09369783368461532,default,euro_2024,50.0,two_years_10pct,25.0,1.023468847429003,off,48,elo_simple,0.1992912006219333
0.6785714285714286,0.44808556258591165,0.12064859544811175,default,copa_america_2024,50.0,two_years_10pct,25.0,0.7903524954163783,off,28,elo_simple,0.14962737818604968
0.5333333333333333,0.5812461127259988,0.10455291493452391,default,world_cup_2018,50.0,two_years_10pct,25.0,0.9706423630983291,off,60,ordinal_logistic,0.22477744720100515
0.4745762711864407,0.6368322421215628,0.11450346635801123,default,world_cup_2022,50.0,two_years_10pct,25.0,1.0634603043340323,off,59,ordinal_logistic,0.24917022757503038
0.5,0.6185202858781335,0.10377273091861994,default,euro_2024,50.0,two_years_10pct,25.0,1.0362255711598813,off,48,ordinal_logistic,0.20259979716981866
0.6428571428571429,0.4256231615030244,0.11259899268842549,default,copa_america_2024,50.0,two_years_10pct,25.0,0.7557259457521937,off,28,ordinal_logistic,0.14497235399071814
0.5333333333333333,0.5807217690491252,0.10321044340068243,default,world_cup_2018,50.0,two_years_10pct,25.0,0.9704377644377951,off,60,multinomial_logistic,0.2243402161864636
0.4576271186440678,0.6407154943950757,0.10832107494531924,default,world_cup_2022,50.0,two_years_10pct,25.0,1.0827041168221132,off,59,multinomial_logistic,0.25065093327910043
0.5,0.6188246127618726,0.12078909578080928,default,euro_2024,50.0,two_years_10pct,25.0,1.036904815217354,off,48,multinomial_logistic,0.20267476338442256
0.6428571428571429,0.4272064132862129,0.1172272858405438,default,copa_america_2024,50.0,two_years_10pct,25.0,0.7580427443712121,off,28,multinomial_logistic,0.14469789218789647
0.55,0.571555449669112,0.09386352797641119,default,world_cup_2018,50.0,off,25.0,0.9601526104923906,modest,60,elo_simple,0.21900176804767446
0.4576271186440678,0.6326316296630171,0.08543637896623196,default,world_cup_2022,50.0,off,25.0,1.0852657950891103,modest,59,elo_simple,0.24434957829383325
0.5,0.6088662622249656,0.1059129321853924,default,euro_2024,50.0,off,25.0,1.0233349276218187,modest,48,elo_simple,0.1989118401734581
0.6785714285714286,0.44323595411143596,0.12218568185116958,default,copa_america_2024,50.0,off,25.0,0.7814478286125385,modest,28,elo_simple,0.14720257394881178
0.55,0.5742617037446601,0.08982297335500455,default,world_cup_2018,50.0,off,25.0,0.961475205837617,modest,60,ordinal_logistic,0.22115370811019291
0.4406779661016949,0.6376272711503208,0.10245701961860869,default,world_cup_2022,50.0,off,25.0,1.0634310874036919,modest,59,ordinal_logistic,0.2494641896613348
0.4791666666666667,0.6170375080561362,0.1067938700148406,default,euro_2024,50.0,off,25.0,1.0336433293209397,modest,48,ordinal_logistic,0.20206897723749806
0.6428571428571429,0.426113080835333,0.12882134825621822,default,copa_america_2024,50.0,off,25.0,0.7573304737611833,modest,28,ordinal_logistic,0.14497537903495544
0.55,0.5734902506378661,0.09089530992325916,default,world_cup_2018,50.0,off,25.0,0.9602739982376122,modest,60,multinomial_logistic,0.22090993436069423
0.4406779661016949,0.6418413546952716,0.10645054146002847,default,world_cup_2022,50.0,off,25.0,1.082968452682759,modest,59,multinomial_logistic,0.25109213795708446
0.4791666666666667,0.6171709761362525,0.12524919586747832,default,euro_2024,50.0,off,25.0,1.034046165794684,modest,48,multinomial_logistic,0.20211901020773704
0.6428571428571429,0.42742498603599033,0.11582976626849162,default,copa_america_2024,50.0,off,25.0,0.7589574689713006,modest,28,multinomial_logistic,0.14459549410760328
0.55,0.5721840879798814,0.08782930825432105,default,world_cup_2018,50.0,two_years_10pct,25.0,0.9609873504910897,modest,60,elo_simple,0.21931608720305923
0.4745762711864407,0.6333711193191465,0.0866485398105966,default,world_cup_2022,50.0,two_years_10pct,25.0,1.0858010126890973,modest,59,elo_simple,0.24471932312189787
0.5,0.6088161355816765,0.10587391226326716,default,euro_2024,50.0,two_years_10pct,25.0,1.0232538617698947,modest,48,elo_simple,0.19888677685181352
0.6785714285714286,0.44366727799761385,0.1223546847478972,default,copa_america_2024,50.0,two_years_10pct,25.0,0.7822046277354866,modest,28,elo_simple,0.14741823589190076
0.55,0.5766442327783057,0.09257492382550085,default,world_cup_2018,50.0,two_years_10pct,25.0,0.9652426144597102,modest,60,ordinal_logistic,0.2220414442090661
0.4406779661016949,0.6384828225033872,0.10338329924909305,default,world_cup_2022,50.0,two_years_10pct,25.0,1.0646316198063994,modest,59,ordinal_logistic,0.24986723738853078
0.4791666666666667,0.6173368583478295,0.10696255898518099,default,euro_2024,50.0,two_years_10pct,25.0,1.0342343555170856,modest,48,ordinal_logistic,0.20213631136392626
0.6428571428571429,0.4264417511249848,0.128520658911683,default,copa_america_2024,50.0,two_years_10pct,25.0,0.7577686123098477,modest,28,ordinal_logistic,0.1451298239783224
0.5333333333333333,0.5741680949948871,0.08583902995149188,default,world_cup_2018,50.0,two_years_10pct,25.0,0.9611853190043048,modest,60,multinomial_logistic,0.22124226313819198
0.4406779661016949,0.6427947657453684,0.11245352512222491,default,world_cup_2022,50.0,two_years_10pct,25.0,1.084149667896357,modest,59,multinomial_logistic,0.2515509543425804
0.4791666666666667,0.6174532588990379,0.12551074449700775,default,euro_2024,50.0,two_years_10pct,25.0,1.034566424373117,modest,48,multinomial_logistic,0.20219961532332373
0.6785714285714286,0.4277791546869712,0.11305748104972461,default,copa_america_2024,50.0,two_years_10pct,25.0,0.759483304217682,modest,28,multinomial_logistic,0.14475836101204173
0.5833333333333334,0.5724366969768115,0.11027139584658503,compressed,world_cup_2018,50.0,off,25.0,0.9602255639016328,off,60,elo_simple,0.21944239170152427
0.559322033898305,0.603181811544983,0.08358273027049297,compressed,world_cup_2022,50.0,off,25.0,1.030620432001799,off,59,elo_simple,0.22962466923481614
0.5416666666666666,0.6090061493713658,0.08808364628020628,compressed,euro_2024,50.0,off,25.0,1.024530903271591,off,48,elo_simple,0.19898178374665812
0.6785714285714286,0.46525617342249154,0.12957382890235225,compressed,copa_america_2024,50.0,off,25.0,0.8150401372984487,off,28,elo_simple,0.1582126836043396
0.5833333333333334,0.5737746484249912,0.08794806537276212,compressed,world_cup_2018,50.0,off,25.0,0.9622288913181263,off,60,ordinal_logistic,0.2203977212126511
0.5423728813559322,0.6080211900246428,0.05092861491988795,compressed,world_cup_2022,50.0,off,25.0,1.028573889212591,off,59,ordinal_logistic,0.23488713698063324
0.5416666666666666,0.6168316718411145,0.1263967429791708,compressed,euro_2024,50.0,off,25.0,1.0354620175671327,off,48,ordinal_logistic,0.20181768369524178
0.6785714285714286,0.43731362418736125,0.098328561199282,compressed,copa_america_2024,50.0,off,25.0,0.7703844057053407,off,28,ordinal_logistic,0.15027078865828056
0.5833333333333334,0.572853170365751,0.0832390142017889,compressed,world_cup_2018,50.0,off,25.0,0.9605721130464216,off,60,multinomial_logistic,0.22011147575876597
0.559322033898305,0.6103571509019399,0.08102673660112138,compressed,world_cup_2022,50.0,off,25.0,1.047589372707257,off,59,multinomial_logistic,0.23557526093624356
0.5416666666666666,0.6163960973903919,0.12303980605902665,compressed,euro_2024,50.0,off,25.0,1.037526056095881,off,48,multinomial_logistic,0.20170749968710375
0.6785714285714286,0.43939832310524485,0.100602805992972,compressed,copa_america_2024,50.0,off,25.0,0.7735948408778742,off,28,multinomial_logistic,0.15028423326689166
0.5833333333333334,0.5728214201917045,0.11040263856334875,compressed,world_cup_2018,50.0,two_years_10pct,25.0,0.9607564540244661,off,60,elo_simple,0.2196347533089707
0.5423728813559322,0.6035160286315919,0.08370888568896641,compressed,world_cup_2022,50.0,two_years_10pct,25.0,1.0307814761030019,off,59,elo_simple,0.22979177777812054
0.5416666666666666,0.6089825712921703,0.08529677669337361,compressed,euro_2024,50.0,two_years_10pct,25.0,1.0244985647766571,off,48,elo_simple,0.19896999470706045
0.6785714285714286,0.4657779179442068,0.1391900014187716,compressed,copa_america_2024,50.0,two_years_10pct,25.0,0.8158000099088883,off,28,elo_simple,0.15847355586519726
0.5833333333333334,0.5741355852042769,0.08784815552060582,compressed,world_cup_2018,50.0,two_years_10pct,25.0,0.9627192463750153,off,60,ordinal_logistic,0.22057926897736174
0.5423728813559322,0.6084203010320332,0.052272047148115876,compressed,world_cup_2022,50.0,two_years_10pct,25.0,1.0288963082994376,off,59,ordinal_logistic,0.2350746735852109
0.5416666666666666,0.617120323787015,0.11406258266256242,compressed,euro_2024,50.0,two_years_10pct,25.0,1.036023782611462,off,48,ordinal_logistic,0.2018924892785198
0.6785714285714286,0.43794224253310216,0.09828751691437049,compressed,copa_america_2024,50.0,two_years_10pct,25.0,0.771206767081369,off,28,ordinal_logistic,0.15056404003272036
0.5833333333333334,0.5733358637808019,0.08332419357707273,compressed,world_cup_2018,50.0,two_years_10pct,25.0,0.961231686032356,off,60,multinomial_logistic,0.22035723522998116
0.5423728813559322,0.6107806834864578,0.08233090528132457,compressed,world_cup_2022,50.0,two_years_10pct,25.0,1.0478781487313715,off,59,multinomial_logistic,0.23577068940033846
0.5416666666666666,0.6166241376623831,0.12309812261979136,compressed,euro_2024,50.0,two_years_10pct,25.0,1.0380339421480924,off,48,multinomial_logistic,0.2017652192544258
0.6785714285714286,0.4398250600853489,0.08806406549370237,compressed,copa_america_2024,50.0,two_years_10pct,25.0,0.7741097114317662,off,28,multinomial_logistic,0.15047942031822137
0.5833333333333334,0.5664070529022802,0.11260260599017931,compressed,world_cup_2018,50.0,off,25.0,0.9521567396179818,modest,60,elo_simple,0.21642756966425855
0.559322033898305,0.6049629721168867,0.09284056891233226,compressed,world_cup_2022,50.0,off,25.0,1.0379393126258003,modest,59,elo_simple,0.23051524952076788
0.5416666666666666,0.6068413724490576,0.10394270555443513,compressed,euro_2024,50.0,off,25.0,1.0220165751119004,modest,48,elo_simple,0.19789939528550407
0.6785714285714286,0.46034641609682153,0.09904156230503373,compressed,copa_america_2024,50.0,off,25.0,0.806912708207463,modest,28,elo_simple,0.15575780494150462
0.5833333333333334,0.5691775827764082,0.10232761782988813,compressed,world_cup_2018,50.0,off,25.0,0.9560820389626525,modest,60,ordinal_logistic,0.21798265897016092
0.559322033898305,0.610765519917888,0.06605189783999199,compressed,world_cup_2022,50.0,off,25.0,1.0312207746958866,modest,59,ordinal_logistic,0.2362274251106148
0.5416666666666666,0.614727255810615,0.14125047311655034,compressed,euro_2024,50.0,off,25.0,1.0313309138409572,modest,48,ordinal_logistic,0.20090517171539202
0.6785714285714286,0.43762415694011836,0.1045530393417936,compressed,copa_america_2024,50.0,off,25.0,0.7722877531715541,modest,28,ordinal_logistic,0.15018362586717057
0.6,0.5660743516696661,0.09711732856665362,compressed,world_cup_2018,50.0,off,25.0,0.9509034656386289,modest,60,multinomial_logistic,0.2169595492031524
0.559322033898305,0.6135647262458721,0.07544413529731529,compressed,world_cup_2022,50.0,off,25.0,1.0509550657898574,modest,59,multinomial_logistic,0.2371235718671885
0.5416666666666666,0.6141086641775112,0.1317039599606268,compressed,euro_2024,50.0,off,25.0,1.0329671711845763,modest,48,multinomial_logistic,0.20077492283418566
0.6785714285714286,0.43929113547399384,0.10714746849543018,compressed,copa_america_2024,50.0,off,25.0,0.7744586504058759,modest,28,multinomial_logistic,0.15000644783579184
0.5833333333333334,0.5668528702763468,0.11277185110320494,compressed,world_cup_2018,50.0,two_years_10pct,25.0,0.9527661144761406,modest,60,elo_simple,0.216650478351292
0.559322033898305,0.605442327167427,0.09865134074998844,compressed,world_cup_2022,50.0,two_years_10pct,25.0,1.0381925476140994,modest,59,elo_simple,0.2307549270460381
0.5416666666666666,0.6068053623774027,0.10668882116494981,compressed,euro_2024,50.0,two_years_10pct,25.0,1.0219536635464626,modest,48,elo_simple,0.19788139024967655
0.6785714285714286,0.46095349369679167,0.11757793261032153,compressed,copa_america_2024,50.0,two_years_10pct,25.0,0.8078171811601534,modest,28,elo_simple,0.1560613437414897
0.5833333333333334,0.5697552113748691,0.1015945726434479,compressed,world_cup_2018,50.0,two_years_10pct,25.0,0.9569197944404593,modest,60,ordinal_logistic,0.21824138366952928
0.559322033898305,0.6114062804677246,0.06935672614728726,compressed,world_cup_2022,50.0,two_years_10pct,25.0,1.031981283104676,modest,59,ordinal_logistic,0.23651396401675864
0.5416666666666666,0.6149018362221724,0.14131905090258065,compressed,euro_2024,50.0,two_years_10pct,25.0,1.0316553045324197,modest,48,ordinal_logistic,0.2009631586393661
0.6785714285714286,0.4381436063262346,0.09251387753718508,compressed,copa_america_2024,50.0,two_years_10pct,25.0,0.7728669777014883,modest,28,ordinal_logistic,0.1504322594557032
0.6,0.5666323994115388,0.09734354391911826,compressed,world_cup_2018,50.0,two_years_10pct,25.0,0.9517245512180222,modest,60,multinomial_logistic,0.21720993629691696
0.559322033898305,0.6142054361848561,0.07419809054073041,compressed,world_cup_2022,50.0,two_years_10pct,25.0,1.0516809275718837,modest,59,multinomial_logistic,0.23741105318688377
0.5416666666666666,0.6143461260859259,0.1317870304777517,compressed,euro_2024,50.0,two_years_10pct,25.0,1.0334430431158994,modest,48,multinomial_logistic,0.20084760033175542
0.6785714285714286,0.43980220116907365,0.10707894355841546,compressed,copa_america_2024,50.0,two_years_10pct,25.0,0.7751070319972839,modest,28,multinomial_logistic,0.15024719791434787
0.55,0.5782277038421059,0.08229634992704128,default,world_cup_2018,75.0,off,25.0,0.9687650711248191,off,60,elo_simple,0.2223378951341714
0.4576271186440678,0.6310248127127221,0.08723228592884892,default,world_cup_2022,75.0,off,25.0,1.0785722917246336,off,59,elo_simple,0.2435461698186856
0.5208333333333334,0.6094647629742886,0.09540797081515173,default,euro_2024,75.0,off,25.0,1.023373216552872,off,48,elo_simple,0.19921109054811958
0.6785714285714286,0.44891238744621914,0.12039900769705185,default,copa_america_2024,75.0,off,25.0,0.7913255537071715,off,28,elo_simple,0.15004079061620337
0.5333333333333333,0.5822129860889368,0.1038942925221048,default,world_cup_2018,75.0,off,25.0,0.9726637019997199,off,60,ordinal_logistic,0.2249258694515417
0.4745762711864407,0.6353880726668555,0.08497617293927527,default,world_cup_2022,75.0,off,25.0,1.0608333737139128,off,59,ordinal_logistic,0.2484065809116711
0.5,0.6180847470025054,0.11351236129437377,default,euro_2024,75.0,off,25.0,1.0358533008429385,off,48,ordinal_logistic,0.20244447176543004
0.6428571428571429,0.4244409150669222,0.12019297210833556,default,copa_america_2024,75.0,off,25.0,0.7536885709428295,off,28,ordinal_logistic,0.14432834077287746
0.5333333333333333,0.5817786087626641,0.09936744405251978,default,world_cup_2018,75.0,off,25.0,0.9718437494512213,off,60,multinomial_logistic,0.22486945356482257
0.4576271186440678,0.6392144159190015,0.09590574995635043,default,world_cup_2022,75.0,off,25.0,1.081420684852932,off,59,multinomial_logistic,0.2498722022599097
0.5,0.6183944807886795,0.11767393097329067,default,euro_2024,75.0,off,25.0,1.0369052472480915,off,48,multinomial_logistic,0.20247862140564665
0.6428571428571429,0.4260320207065931,0.11036252289378821,default,copa_america_2024,75.0,off,25.0,0.7557802325696591,off,28,multinomial_logistic,0.14405577151592652
0.55,0.5787918314537166,0.07959279357935169,default,world_cup_2018,75.0,two_years_10pct,25.0,0.9695308576067879,off,60,elo_simple,0.22261995893997671
0.4576271186440678,0.6315804538733031,0.08431452578007707,default,world_cup_2022,75.0,two_years_10pct,25.0,1.0789774803555492,off,59,elo_simple,0.24382399039897615
0.5208333333333334,0.6094369878693483,0.09543373215986346,default,euro_2024,75.0,two_years_10pct,25.0,1.0233393442098349,off,48,elo_simple,0.1991972029956494
0.6785714285714286,0.4493902035104859,0.12030259440013313,default,copa_america_2024,75.0,two_years_10pct,25.0,0.7920863731151061,off,28,elo_simple,0.1502796986483368
0.5333333333333333,0.582783847956016,0.10387455361017739,default,world_cup_2018,75.0,two_years_10pct,25.0,0.9734236409228731,off,60,ordinal_logistic,0.22521034748620436
0.4576271186440678,0.6359569946409581,0.09386857283214901,default,world_cup_2022,75.0,two_years_10pct,25.0,1.0614689108670992,off,59,ordinal_logistic,0.2486804924149829
0.5,0.6182394129557679,0.11492909012210352,default,euro_2024,75.0,two_years_10pct,25.0,1.0361576395620855,off,48,ordinal_logistic,0.20248230531091624
0.6428571428571429,0.42491358065755935,0.11763751292686082,default,copa_america_2024,75.0,two_years_10pct,25.0,0.7543772247626422,off,28,ordinal_logistic,0.1445416951375809
0.5333333333333333,0.582261837647008,0.09715865224967318,default,world_cup_2018,75.0,two_years_10pct,25.0,0.9725238953947758,off,60,multinomial_logistic,0.22510201811593075
0.4576271186440678,0.639876702095358,0.09361145356097363,default,world_cup_2022,75.0,two_years_10pct,25.0,1.0821757480777938,off,59,multinomial_logistic,0.25018923467385584
0.5,0.6185480878438178,0.117827762120823,default,euro_2024,75.0,two_years_10pct,25.0,1.037214789346752,off,48,multinomial_logistic,0.20252778229291704
0.6785714285714286,0.4264533787877394,0.12445012818861108,default,copa_america_2024,75.0,two_years_10pct,25.0,0.7563967286533915,off,28,multinomial_logistic,0.14424713999245548
0.5666666666666667,0.5726922239368023,0.09357374736088615,default,world_cup_2018,75.0,off,25.0,0.9618165962679885,modest,60,elo_simple,0.21957015518151968
0.4745762711864407,0.6338014129816462,0.09898724717649403,default,world_cup_2022,75.0,off,25.0,1.0881437594662373,modest,59,elo_simple,0.24493446995314772
0.5208333333333334,0.6086823161614011,0.09751364962149638,default,euro_2024,75.0,off,25.0,1.023410631510366,modest,48,elo_simple,0.1988198671416758
0.6785714285714286,0.4448313885125187,0.11159738318070118,default,copa_america_2024,75.0,off,25.0,0.7836609262547787,modest,28,elo_simple,0.14800029114935317
0.55,0.5757764617176532,0.09095710624943017,default,world_cup_2018,75.0,off,25.0,0.9634390355406507,modest,60,ordinal_logistic,0.2219276115627282
0.4576271186440678,0.6369757175857954,0.09663765534557751,default,world_cup_2022,75.0,off,25.0,1.063110940030721,modest,59,ordinal_logistic,0.24907532932254386
0.4791666666666667,0.6167832380252777,0.10346525074799713,default,euro_2024,75.0,off,25.0,1.033688627196906,modest,48,ordinal_logistic,0.2019485055710534
0.6428571428571429,0.42553831399401354,0.1286453655790832,default,copa_america_2024,75.0,off,25.0,0.7560962506797545,modest,28,ordinal_logistic,0.14461547317775356
0.55,0.5753467249466472,0.0862911420855504,default,world_cup_2018,75.0,off,25.0,0.9627838443471831,modest,60,multinomial_logistic,0.2218317818053255
0.4576271186440678,0.6410977611682469,0.0983071044747205,default,world_cup_2022,75.0,off,25.0,1.0825448836935843,modest,59,multinomial_logistic,0.25068962887776336
0.5,0.6169308828420972,0.12064846397320532,default,euro_2024,75.0,off,25.0,1.0344334559215616,modest,48,multinomial_logistic,0.20198367190809932
0.6785714285714286,0.4269413008282711,0.1159247173976453,default,copa_america_2024,75.0,off,25.0,0.7576240198946056,modest,28,multinomial_logistic,0.14428212094688211
0.55,0.5733231534291653,0.09369300266027573,default,world_cup_2018,75.0,two_years_10pct,25.0,0.9626549017881642,modest,60,elo_simple,0.21988561992770117
0.4745762711864407,0.6345523383832131,0.09419956143708134,default,world_cup_2022,75.0,two_years_10pct,25.0,1.088682528494349,modest,59,elo_simple,0.24530993265393122
0.5208333333333334,0.6086392182768626,0.09747628092254908,default,euro_2024,75.0,two_years_10pct,25.0,1.0233404176317453,modest,48,elo_simple,0.1987983181994066
0.6785714285714286,0.4452742070290841,0.10913948945928613,default,copa_america_2024,75.0,two_years_10pct,25.0,0.7844208748257783,modest,28,elo_simple,0.14822170040763588
