ablation_a,brier_score_delta,competition,fold,log_loss_delta,match_date,match_id,model_a,model_b,pair,ranked_probability_score_delta
lgbm_contextual,-0.0174449233,UEFA Euro,euro_2024,-0.1056911347,2024-06-17,international_results_csv-74af73ebd43cebf41349,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0139172230
lgbm_contextual,-0.0839497516,UEFA Euro,euro_2024,-0.1086260755,2024-06-26,international_results_csv-76d609de336e8c47ce51,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0461135402
lgbm_contextual,0.0128495938,FIFA World Cup,world_cup_2022,-0.0094425099,2022-11-27,international_results_csv-772cfcf8fffe31988653,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0163299590
lgbm_contextual,0.0503574823,FIFA World Cup,world_cup_2018,0.0508976426,2018-06-18,international_results_csv-77c327471d01e00248ee,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0084752988
lgbm_contextual,-0.0573542630,UEFA Euro,euro_2024,-0.0813874618,2024-06-23,international_results_csv-7a3a25ceedcb6ec379e8,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0157607920
lgbm_contextual,0.0289107047,UEFA Euro,euro_2024,0.0384422469,2024-06-20,international_results_csv-7bb00acc7cb75e5d3fd2,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0174577948
lgbm_contextual,0.2393848495,FIFA World Cup,world_cup_2018,0.4577109753,2018-06-17,international_results_csv-7bead77ef0e1296b0283,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0527473730
lgbm_contextual,0.0494712202,UEFA Euro,euro_2024,0.0583571387,2024-06-18,international_results_csv-7e8d07244f9800a0e7f7,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0098558814
lgbm_contextual,-0.0401382234,FIFA World Cup,world_cup_2022,-0.0791843176,2022-11-28,international_results_csv-7ee6e6bd07c61e97a834,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0144380951
lgbm_contextual,-0.0419514496,FIFA World Cup,world_cup_2018,-0.0997025160,2018-07-11,international_results_csv-7f6d0baefe5e4585cc80,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0011368586
lgbm_contextual,-0.0217417485,FIFA World Cup,world_cup_2022,-0.0297748762,2022-11-23,international_results_csv-85b306be7f875d48a960,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0193558239
lgbm_contextual,0.1450034904,FIFA World Cup,world_cup_2022,0.2185688910,2022-11-29,international_results_csv-86e9a2fa6ecc8fd65bad,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0819178121
lgbm_contextual,0.2683015161,FIFA World Cup,world_cup_2018,0.5134080968,2018-06-26,international_results_csv-88c4020dfd8f41f0372c,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0459231860
lgbm_contextual,-0.1311513642,FIFA World Cup,world_cup_2022,-0.1958747460,2022-11-29,international_results_csv-8ee0379aa2a963eb3558,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0535934221
lgbm_contextual,-0.0717106407,UEFA Euro,euro_2024,-0.1027117296,2024-06-16,international_results_csv-8f9ece726a78cd47bec5,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0323154885
lgbm_contextual,-0.1735300337,FIFA World Cup,world_cup_2018,-0.2440282454,2018-07-07,international_results_csv-8fc851994cffb600ee8e,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0516374393
lgbm_contextual,0.2181935121,UEFA Euro,euro_2024,0.2478874709,2024-06-19,international_results_csv-8fd8c14dd0cbc763278d,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0673004101
lgbm_contextual,0.1518706677,UEFA Euro,euro_2024,0.2629929242,2024-06-26,international_results_csv-907df97a123fa51e2aa5,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0240072040
lgbm_contextual,-0.0144172618,Copa América,copa_america_2024,-0.0221862898,2024-06-24,international_results_csv-90b913a78e6db81750cf,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0062526164
lgbm_contextual,0.0128925406,UEFA Euro,euro_2024,0.0175357407,2024-06-22,international_results_csv-917e94482d304004e95f,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0025703012
lgbm_contextual,0.2253589283,FIFA World Cup,world_cup_2018,0.3060013690,2018-06-14,international_results_csv-9211415def4a2a518ae5,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0882915349
lgbm_contextual,-0.0185862660,FIFA World Cup,world_cup_2018,-0.0358536485,2018-06-18,international_results_csv-926cd3d892bf57860297,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0115076910
lgbm_contextual,-0.0767961625,FIFA World Cup,world_cup_2018,-0.1830462829,2018-07-06,international_results_csv-949d0947c96b819ca878,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0053442191
lgbm_contextual,0.1412763423,UEFA Euro,euro_2024,0.2022502186,2024-06-20,international_results_csv-94f0a2eadb71e4c7cf8b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0323071375
lgbm_contextual,-0.0885732524,FIFA World Cup,world_cup_2022,-0.1428918111,2022-11-25,international_results_csv-9abe840e02d1f5251cd0,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0160758584
lgbm_contextual,-0.0074388415,FIFA World Cup,world_cup_2018,-0.0109904261,2018-06-23,international_results_csv-9de7492b83a49078ffc6,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0070587946
lgbm_contextual,0.1582837910,FIFA World Cup,world_cup_2018,0.3003241220,2018-06-24,international_results_csv-a2fc1a4244d90c0c330f,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0233687056
lgbm_contextual,-0.0673298657,UEFA Euro,euro_2024,-0.1027968156,2024-06-15,international_results_csv-a32e3412f868dc2973fe,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0281778249
lgbm_contextual,0.0378513001,Copa América,copa_america_2024,0.0375757902,2024-06-26,international_results_csv-a34dd70bd3878672430b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0287218249
lgbm_contextual,-0.1253131658,FIFA World Cup,world_cup_2022,-0.1851141396,2022-12-04,international_results_csv-a4541c399fbb00659c3b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0385402031
lgbm_contextual,-0.1782138443,FIFA World Cup,world_cup_2018,-0.3387564736,2018-06-25,international_results_csv-a4ad52584a6b0ca1e9ef,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0664775302
lgbm_contextual,-0.0057084572,FIFA World Cup,world_cup_2018,-0.0078815758,2018-06-28,international_results_csv-a5522d7c007e5f722a3a,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0042022789
lgbm_contextual,-0.1643051398,FIFA World Cup,world_cup_2018,-0.2715938711,2018-07-03,international_results_csv-a70c2997fd3870579b26,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0482910232
lgbm_contextual,-0.1173061182,FIFA World Cup,world_cup_2018,-0.1770155205,2018-06-28,international_results_csv-a8e86526d67c35f1355f,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0431525796
lgbm_contextual,-0.1574494752,Copa América,copa_america_2024,-0.2201652297,2024-07-10,international_results_csv-a90e8651082210abd4ae,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0575713791
lgbm_contextual,0.3760474246,FIFA World Cup,world_cup_2018,0.6324958917,2018-06-25,international_results_csv-aa701ce5d92317f620df,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0915972128
lgbm_contextual,0.0878387510,FIFA World Cup,world_cup_2018,0.1167811421,2018-06-16,international_results_csv-ad7447caa6303f5f6c01,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0297879005
lgbm_contextual,-0.0784661847,FIFA World Cup,world_cup_2022,-0.1544243453,2022-11-30,international_results_csv-aed43639a932a8d679d9,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0277824056
lgbm_contextual,-0.0328698976,FIFA World Cup,world_cup_2018,-0.0630578559,2018-06-22,international_results_csv-b0081ac08a471b778e35,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0085698297
lgbm_contextual,-0.0685499449,Copa América,copa_america_2024,-0.1206143089,2024-06-29,international_results_csv-b05d7666237e5f555fa9,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0101764620
lgbm_contextual,0.0988961234,FIFA World Cup,world_cup_2018,0.1345195212,2018-06-19,international_results_csv-b19e93760c27e10672da,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0545994248
lgbm_contextual,0.0231798577,Copa América,copa_america_2024,0.1215748753,2024-06-27,international_results_csv-b24f74e0627f4f161344,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0077824269
lgbm_contextual,-0.1408018681,FIFA World Cup,world_cup_2022,-0.2338200063,2022-12-10,international_results_csv-b35074520e7ee28c8baf,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0429422244
lgbm_contextual,-0.0834474077,FIFA World Cup,world_cup_2018,-0.1424310121,2018-06-16,international_results_csv-b3b504dc8f5a615011a8,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0208926298
lgbm_contextual,-0.0102598823,FIFA World Cup,world_cup_2018,-0.0167736318,2018-06-23,international_results_csv-b6bd59352f17b1237c95,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0049816382
lgbm_contextual,-0.0350304236,FIFA World Cup,world_cup_2022,-0.0546324812,2022-11-26,international_results_csv-b6d4165dd6f52d3da850,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0152874002
lgbm_contextual,-0.0717578827,FIFA World Cup,world_cup_2018,-0.1864538639,2018-06-30,international_results_csv-b982aaf023e38ad7fc0b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0068022407
lgbm_contextual,-0.0758891080,FIFA World Cup,world_cup_2018,-0.1271869795,2018-06-19,international_results_csv-bae62f2d66dd7275cb0b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0427877460
lgbm_contextual,-0.0008411197,Copa América,copa_america_2024,0.0019352451,2024-06-28,international_results_csv-bc285e992f98e3abae2e,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0015062436
lgbm_contextual,-0.0575572182,FIFA World Cup,world_cup_2022,-0.1056613043,2022-11-24,international_results_csv-bde63dc1d6dfa511872d,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0206115717
lgbm_contextual,0.0398739220,FIFA World Cup,world_cup_2018,0.0529832177,2018-06-26,international_results_csv-c1799009628103a8554b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0156842506
lgbm_contextual,-0.0431260217,FIFA World Cup,world_cup_2018,-0.0835351576,2018-06-17,international_results_csv-c28b97b118f8bc501322,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0019739508
lgbm_contextual,-0.0287670524,Copa América,copa_america_2024,-0.0590485932,2024-06-27,international_results_csv-c2aa1d09d239a0d7b57c,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0113537229
lgbm_contextual,0.3081277857,FIFA World Cup,world_cup_2018,0.5469585655,2018-06-27,international_results_csv-c39087354641bba83f4b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0605965036
lgbm_contextual,0.0405225165,FIFA World Cup,world_cup_2022,0.0679324026,2022-11-30,international_results_csv-c40011fdeae18f4c1407,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0205075755
lgbm_contextual,0.0106855838,Copa América,copa_america_2024,0.0156718530,2024-06-23,international_results_csv-c49039c4fa2756d70931,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0022132910
lgbm_contextual,0.0746852957,FIFA World Cup,world_cup_2022,0.1108748125,2022-11-25,international_results_csv-c8b1e1a89845dc945a1a,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0268686671
lgbm_contextual,0.0409580814,FIFA World Cup,world_cup_2018,-0.0597413044,2018-07-10,international_results_csv-c9a36471e1e33828b6ae,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0496478651
lgbm_contextual,-0.1011517960,UEFA Euro,euro_2024,-0.1448240282,2024-06-16,international_results_csv-cb152b0aac6751a183de,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0459451947
lgbm_contextual,0.0404564216,Copa América,copa_america_2024,0.0913502480,2024-07-02,international_results_csv-cb32c51c5cbd5650cdb4,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0028891751
lgbm_contextual,0.3538431047,FIFA World Cup,world_cup_2022,0.6939927137,2022-11-28,international_results_csv-ce2db3329e96906526b5,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.1928738902
lgbm_contextual,-0.2311925384,UEFA Euro,euro_2024,-0.3719563586,2024-07-01,international_results_csv-d007886c9cd08939c43c,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0815576182
lgbm_contextual,-0.1193671942,UEFA Euro,euro_2024,-0.2704712823,2024-06-23,international_results_csv-d0c7eb3a9724a7bafc90,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0118667594
lgbm_contextual,-0.0949415375,FIFA World Cup,world_cup_2022,-0.1738421499,2022-12-03,international_results_csv-d15c85d894a88d116e61,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0337108712
lgbm_contextual,-0.0428840019,FIFA World Cup,world_cup_2018,-0.3847204047,2018-07-06,international_results_csv-d18a68e830f98cdd94ca,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0015794395
lgbm_contextual,-0.0128453406,FIFA World Cup,world_cup_2022,-0.0457759804,2022-12-03,international_results_csv-d3542a07b8d05cecfa66,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0147180173
lgbm_contextual,0.0312540269,FIFA World Cup,world_cup_2018,0.0746053975,2018-06-21,international_results_csv-d3e4d3cd69e66fc203fe,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0011461625
lgbm_contextual,0.3073499509,Copa América,copa_america_2024,0.6354613881,2024-06-30,international_results_csv-d41f137a93d1d79dc3d6,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0512045968
lgbm_contextual,-0.1279331518,FIFA World Cup,world_cup_2018,-0.1728125221,2018-06-21,international_results_csv-d56866c78600bab449b9,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0462585248
lgbm_contextual,-0.0704606796,FIFA World Cup,world_cup_2018,-0.0961829620,2018-06-22,international_results_csv-d760b014c52ff0a5ade0,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0338996513
lgbm_contextual,0.0027889832,Copa América,copa_america_2024,0.0051595257,2024-06-28,international_results_csv-d79bcd0cfb786e1ca100,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0012709265
lgbm_contextual,-0.0280460488,FIFA World Cup,world_cup_2018,-0.0383800813,2018-06-19,international_results_csv-d7d629d2c690a370b173,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0178034245
lgbm_contextual,0.0453809666,UEFA Euro,euro_2024,0.0517030583,2024-07-06,international_results_csv-d8828b9f2335866424b4,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0332959471
lgbm_contextual,0.0927267744,UEFA Euro,euro_2024,0.1015170779,2024-06-19,international_results_csv-da8d7c1cede850151b72,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0275628524
lgbm_contextual,0.0669902143,UEFA Euro,euro_2024,0.0809910112,2024-06-19,international_results_csv-df474f82905353106a15,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0144513570
lgbm_contextual,0.2571839380,FIFA World Cup,world_cup_2022,0.4829405347,2022-12-02,international_results_csv-e346ab3a4e1d26deaffc,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.1432734723
